,ID,Year_Birth,Education,Marital_Status,Income,Income_category,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,median_income,Age,Join_year,Childhome,Total_Mnt,Total_num_purchase,Total_accept,Order_value
124,7215,1983-01-01,Graduate,Single,101970.0,4. Upper,0,0,2013-03-12,69,722,27,102,44,72,168,0,6,8,13,2,0,1,1,1,0,0,1,37292.0,32,2013,0,1135,29,4,39.13793103448276
125,1491,1965-01-01,Undergraduate,Married,71488.0,4. Upper,0,0,2013-02-18,87,162,33,124,40,28,172,2,3,4,7,1,0,0,0,0,0,0,0,67550.0,50,2013,0,559,17,0,32.88235294117647
126,11071,1984-01-01,Graduate,Single,79607.0,4. Upper,0,0,2013-04-21,37,450,133,951,173,0,216,1,3,6,6,1,0,0,0,0,0,0,1,35196.0,31,2013,0,1923,17,1,113.11764705882354
127,3381,1953-01-01,Postgraduate,Married,54348.0,3. Upper-Middle,1,1,2014-06-08,51,70,0,16,0,0,4,2,2,0,4,6,0,0,0,0,0,0,0,59354.0,62,2014,2,90,14,0,6.428571428571429
128,8268,1961-01-01,Postgraduate,Married,63342.0,3. Upper-Middle,0,1,2013-07-11,23,352,0,27,10,0,15,3,6,1,7,6,0,0,0,0,0,0,0,63342.0,54,2013,1,404,23,0,17.565217391304348
129,11051,1956-01-01,Postgraduate,Married,77376.0,4. Upper,1,1,2014-05-10,72,492,19,110,16,12,12,4,6,3,10,4,0,0,0,0,0,0,0,76542.0,59,2014,2,661,27,0,24.48148148148148
130,8026,1952-01-01,Graduate,Married,62998.0,3. Upper-Middle,0,1,2013-09-30,10,120,58,73,65,89,58,5,5,4,5,5,0,0,0,0,0,0,0,61823.0,63,2013,1,463,24,0,19.291666666666668
131,433,1958-01-01,Postgraduate,Single,61331.0,3. Upper-Middle,1,1,2013-03-10,42,534,5,47,0,5,41,5,11,1,6,8,0,0,0,0,0,0,0,50492.0,57,2013,2,632,31,0,20.387096774193548
132,9597,1969-01-01,Graduate,Married,73448.0,4. Upper,0,0,2014-02-10,10,236,106,189,23,41,130,1,7,2,9,4,0,0,0,0,0,0,0,53289.0,46,2014,0,725,23,0,31.52173913043478
133,1295,1963-01-01,Graduate,Married,52425.5,3. Upper-Middle,0,1,2013-08-11,96,231,65,196,38,71,124,1,6,5,7,4,0,0,0,0,0,0,0,52425.5,52,2013,1,725,23,0,31.52173913043478
134,5290,1964-01-01,Postgraduate,Married,41551.0,2. Lower-Middle,1,1,2013-08-14,51,220,0,33,3,0,23,5,5,1,5,8,0,0,0,0,0,0,0,60100.0,51,2013,2,279,24,0,11.625
135,1685,1967-01-01,Postgraduate,Married,62981.0,3. Upper-Middle,0,0,2013-03-17,21,796,14,590,38,44,0,1,4,5,13,3,0,1,0,0,0,0,0,56447.5,48,2013,0,1482,26,1,57.0
136,5342,1976-01-01,Undergraduate,Single,9548.0,1. Lower,1,0,2012-08-08,31,0,1,3,10,6,9,2,1,0,3,8,0,0,0,0,0,0,0,8524.0,39,2012,1,29,14,0,2.0714285714285716
137,9579,1959-01-01,Postgraduate,Married,33762.0,1. Lower,2,1,2013-07-07,61,53,1,34,2,0,16,3,2,2,2,8,0,0,0,0,0,0,0,53195.5,56,2013,3,106,17,0,6.235294117647059
138,7660,1973-01-01,Postgraduate,Single,35860.0,2. Lower-Middle,1,1,2014-05-19,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,1,47643.0,42,2014,2,49,11,2,4.454545454545454
139,1461,1965-01-01,Postgraduate,Single,36921.0,2. Lower-Middle,1,1,2013-07-28,74,17,1,12,3,1,4,2,2,0,3,7,0,0,0,0,0,0,0,57236.0,50,2013,2,38,14,0,2.7142857142857144
140,821,1992-01-01,Postgraduate,Single,92859.0,4. Upper,0,0,2012-10-19,46,962,61,921,52,61,20,1,5,4,12,2,0,0,0,0,0,0,0,67764.5,23,2012,0,2077,24,0,86.54166666666667
141,11084,1976-01-01,Postgraduate,Married,65104.0,3. Upper-Middle,0,1,2013-11-14,4,738,0,232,13,20,50,2,3,5,7,7,0,0,0,0,0,0,1,51442.5,39,2013,1,1053,24,1,43.875
142,8690,1962-01-01,Graduate,Married,86111.0,4. Upper,0,0,2013-04-19,73,399,28,756,36,40,126,1,5,7,10,2,0,0,0,0,0,0,0,64601.5,53,2013,0,1385,25,0,55.4
143,2937,1974-01-01,Postgraduate,Single,68352.0,4. Upper,0,1,2013-08-28,47,614,16,132,43,33,33,3,8,5,9,6,0,0,0,0,0,0,0,39767.0,41,2013,1,871,31,0,28.096774193548388
144,9701,1988-01-01,Graduate,Married,41883.0,2. Lower-Middle,1,0,2013-03-19,13,32,34,41,73,16,116,3,4,2,3,7,0,0,0,0,0,0,0,40815.0,27,2013,1,312,19,0,16.42105263157895
145,9949,1976-01-01,Graduate,Married,59809.0,3. Upper-Middle,0,2,2012-10-18,36,598,16,141,32,41,49,3,3,3,6,8,0,0,0,0,0,0,0,46179.5,39,2012,2,877,23,0,38.130434782608695
146,10837,1975-01-01,Graduate,Married,23957.0,1. Lower,1,0,2012-10-28,47,2,1,18,20,11,16,1,2,0,3,6,0,0,0,0,0,0,1,56243.0,40,2012,1,68,12,1,5.666666666666667
147,3120,1981-01-01,Graduate,Married,38547.0,2. Lower-Middle,1,0,2013-08-28,49,6,1,10,0,1,4,1,1,0,2,8,0,0,0,0,0,1,0,42064.5,34,2013,1,22,12,0,1.8333333333333333
148,5885,1973-01-01,Undergraduate,Married,35688.0,2. Lower-Middle,2,1,2012-08-22,94,73,3,90,12,1,32,7,4,1,4,8,0,0,0,0,0,0,0,35688.0,42,2012,3,211,24,0,8.791666666666666
149,4050,1966-01-01,Postgraduate,Married,49605.0,2. Lower-Middle,0,0,2014-06-21,65,42,16,29,12,20,8,1,2,1,4,3,0,0,0,0,0,0,0,43456.0,49,2014,0,127,11,0,11.545454545454545
150,3830,1953-01-01,Postgraduate,Married,59354.0,3. Upper-Middle,0,2,2014-04-24,59,295,21,78,39,13,13,1,4,4,7,3,0,0,0,0,0,0,0,59354.0,62,2014,2,459,19,0,24.157894736842106
151,7987,1969-01-01,Graduate,Married,65747.0,3. Upper-Middle,0,1,2014-03-07,96,346,17,48,23,13,13,4,8,1,6,6,0,1,0,0,0,0,0,53289.0,46,2014,1,460,25,1,18.4
152,7798,1972-01-01,Undergraduate,Married,46344.0,2. Lower-Middle,0,1,2012-12-14,28,233,20,57,8,20,91,4,7,1,5,7,0,0,0,0,0,0,0,50334.0,43,2012,1,429,24,0,17.875
153,92,1988-01-01,Graduate,Single,34176.0,1. Lower,1,0,2014-05-12,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,0,40815.0,27,2014,1,89,17,0,5.235294117647059
154,7055,1952-01-01,Postgraduate,Married,61010.0,3. Upper-Middle,0,1,2012-10-09,57,888,0,57,0,0,76,2,8,5,11,5,0,0,0,0,0,0,0,61505.0,63,2012,1,1021,31,0,32.935483870967744
155,10240,1949-01-01,Graduate,Married,69372.0,4. Upper,0,0,2013-02-19,10,997,26,269,34,13,42,1,10,4,6,4,0,1,1,0,0,0,1,69768.5,66,2013,0,1381,25,3,55.24
156,3025,1958-01-01,Graduate,Single,49967.0,2. Lower-Middle,0,1,2013-07-08,4,212,6,69,4,12,3,3,6,1,5,7,0,0,0,0,0,0,0,65148.0,57,2013,1,306,22,0,13.909090909090908
157,9283,1978-01-01,Graduate,Single,60199.0,3. Upper-Middle,1,2,2013-09-12,49,8,1,7,2,0,0,1,0,0,3,4,0,0,0,0,0,0,0,43526.0,37,2013,3,18,8,0,2.25
158,9970,1977-01-01,Graduate,Married,55375.0,3. Upper-Middle,0,1,2013-10-17,3,42,11,57,10,28,14,1,1,1,6,2,0,0,0,0,0,0,0,42014.0,38,2013,1,162,11,0,14.727272727272727
159,2730,1955-01-01,Graduate,Single,80317.0,4. Upper,0,0,2013-08-20,64,536,11,387,149,91,57,1,3,4,10,1,0,0,0,0,0,0,0,59925.0,60,2013,0,1231,19,0,64.78947368421052
160,2795,1958-01-01,Postgraduate,Single,30523.0,1. Lower,2,1,2013-07-01,0,5,0,3,0,0,5,1,1,0,2,7,0,0,0,0,0,0,0,50492.0,57,2013,3,13,11,0,1.1818181818181819
161,9260,1945-01-01,Postgraduate,Married,70356.0,4. Upper,0,0,2012-11-05,20,1349,16,249,43,16,33,2,10,6,9,6,0,0,0,0,0,0,0,70356.0,70,2012,0,1706,33,0,51.696969696969695
162,8182,1984-01-01,Graduate,Married,23228.0,1. Lower,1,0,2014-01-05,91,53,3,49,7,4,5,4,3,0,4,8,0,0,0,0,0,0,0,35196.0,31,2014,1,121,19,0,6.368421052631579
163,10095,1975-01-01,Postgraduate,Single,74165.0,4. Upper,0,0,2013-05-01,9,1001,12,240,16,12,12,1,5,4,10,2,0,0,0,0,0,0,0,60631.0,40,2013,0,1293,22,0,58.77272727272727
164,8475,1973-01-01,Postgraduate,Married,51371.0,2. Lower-Middle,0,1,2014-03-01,98,20,2,1582,1,2,1,15,0,22,0,0,0,0,0,0,0,0,0,47643.0,42,2014,1,1608,37,0,43.45945945945946
165,4370,1966-01-01,Graduate,Married,43482.0,2. Lower-Middle,2,1,2013-11-13,83,18,1,32,6,3,28,3,2,0,4,6,0,0,0,0,0,0,0,54942.0,49,2013,3,88,15,0,5.866666666666666
166,10573,1953-01-01,Graduate,Single,62551.0,3. Upper-Middle,0,0,2013-11-18,27,125,16,98,134,21,27,1,6,7,4,3,1,0,0,0,0,0,0,53653.0,62,2013,0,421,21,1,20.047619047619047
167,3712,1959-01-01,Graduate,Single,52332.0,3. Upper-Middle,0,0,2013-08-28,63,212,5,33,7,0,2,1,3,2,6,4,0,1,0,0,0,0,0,59646.5,56,2013,0,259,16,1,16.1875
168,6637,1988-01-01,Graduate,Single,66951.0,3. Upper-Middle,0,0,2013-11-02,46,277,162,305,173,76,124,1,3,4,7,1,0,0,0,0,0,0,0,40815.0,27,2013,0,1117,16,0,69.8125
169,3152,1957-01-01,Graduate,Married,26091.0,1. Lower,1,1,2014-02-25,84,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,0,50388.0,58,2014,2,89,14,0,6.357142857142857
170,5610,1965-01-01,Graduate,Married,33456.0,1. Lower,1,1,2014-04-21,58,7,3,10,8,1,7,2,1,0,3,7,0,0,0,0,0,0,0,59594.0,50,2014,2,36,13,0,2.769230769230769
171,6460,1982-01-01,Graduate,Married,28718.0,1. Lower,1,0,2013-07-13,78,12,4,6,11,8,16,2,2,0,3,8,0,0,0,0,0,0,0,47737.5,33,2013,1,57,15,0,3.8
172,1349,1970-01-01,Graduate,Married,50447.0,2. Lower-Middle,2,0,2014-04-21,4,85,7,24,2,3,27,1,3,1,3,6,0,0,0,0,0,0,0,53187.0,45,2014,2,148,14,0,10.571428571428571
173,1880,1959-01-01,Postgraduate,Married,53537.0,3. Upper-Middle,1,1,2014-01-30,17,81,0,6,0,0,6,2,2,1,3,5,0,0,0,0,0,0,0,53195.5,56,2014,2,93,13,0,7.153846153846154
174,641,1967-01-01,Graduate,Single,52074.0,3. Upper-Middle,0,1,2014-04-04,77,59,0,12,0,0,48,1,2,2,2,4,1,0,0,0,0,0,0,55657.0,48,2014,1,119,11,1,10.818181818181818
175,8717,1975-01-01,Postgraduate,Married,80427.0,4. Upper,0,1,2012-09-12,56,1149,71,449,69,71,26,1,11,8,8,5,0,0,0,0,0,0,0,60631.0,40,2012,1,1835,33,0,55.60606060606061
176,10314,1948-01-01,Postgraduate,Married,83837.0,4. Upper,0,0,2012-12-16,79,847,66,119,86,89,111,1,9,10,5,4,0,1,0,1,0,0,1,60200.0,67,2012,0,1318,29,3,45.44827586206897
177,10854,1970-01-01,Postgraduate,Married,38853.0,2. Lower-Middle,1,1,2014-05-23,90,29,0,14,0,0,2,2,2,0,3,7,0,0,0,0,0,0,0,64413.0,45,2014,2,45,14,0,3.2142857142857144
178,10492,1959-01-01,Graduate,Married,38285.0,2. Lower-Middle,2,1,2014-06-24,96,2,0,5,2,0,1,1,0,0,3,2,0,0,0,0,0,0,0,59646.5,56,2014,3,10,6,0,1.6666666666666667
179,6935,1951-01-01,Undergraduate,Married,78497.0,4. Upper,0,0,2013-12-01,44,207,26,447,75,0,223,1,5,7,12,2,0,0,0,1,0,0,0,78497.0,64,2013,0,978,27,1,36.22222222222222
180,7698,1976-01-01,Postgraduate,Married,51650.0,3. Upper-Middle,0,1,2014-05-11,81,152,3,22,2,5,7,1,4,1,4,5,0,0,0,0,0,0,0,55412.0,39,2014,1,191,15,0,12.733333333333333
181,3559,1988-01-01,Undergraduate,Married,16248.0,1. Lower,1,0,2014-05-10,77,12,11,10,3,12,9,3,2,1,3,6,0,0,0,0,0,0,0,23331.0,27,2014,1,57,15,0,3.8
182,10562,1946-01-01,Postgraduate,Married,66835.0,3. Upper-Middle,0,0,2013-09-28,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,0,66835.0,69,2013,0,1033,26,0,39.73076923076923
183,10796,1984-01-01,Postgraduate,Married,30477.0,1. Lower,1,0,2014-01-22,16,47,1,6,0,0,12,1,1,1,3,6,0,0,0,0,0,0,0,30931.0,31,2014,1,66,12,0,5.5
184,2563,1961-01-01,Undergraduate,Married,28249.0,1. Lower,0,0,2014-06-15,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,0,28249.0,54,2014,0,43,12,0,3.5833333333333335
185,3518,1983-01-01,Graduate,Married,25271.0,1. Lower,1,0,2012-12-05,45,10,1,18,10,4,7,1,1,1,2,9,0,0,0,0,0,0,0,37292.0,32,2012,1,50,14,0,3.5714285714285716
186,5823,1970-01-01,Postgraduate,Single,32303.0,1. Lower,0,1,2014-03-08,63,35,0,2,0,0,2,2,1,0,4,5,0,0,0,0,0,0,0,64413.0,45,2014,1,39,12,0,3.25
187,3934,1966-01-01,Graduate,Married,61286.0,3. Upper-Middle,0,1,2013-08-02,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,0,54942.0,49,2013,1,608,23,0,26.434782608695652
188,6982,1976-01-01,Graduate,Married,74068.0,4. Upper,0,0,2013-03-19,14,783,30,537,140,76,15,1,4,10,9,2,0,0,0,0,0,0,0,46179.5,39,2013,0,1581,26,0,60.80769230769231
189,6431,1964-01-01,Postgraduate,Married,45759.0,2. Lower-Middle,1,1,2013-02-23,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,0,60100.0,51,2013,2,68,14,0,4.857142857142857
190,9733,1978-01-01,Undergraduate,Married,24882.0,1. Lower,1,0,2012-09-09,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,0,24882.0,37,2012,1,80,11,1,7.2727272727272725
191,5602,1989-01-01,Postgraduate,Married,66973.0,3. Upper-Middle,0,0,2013-05-17,98,466,22,432,147,113,102,1,8,7,12,3,0,0,0,0,0,0,0,50484.5,26,2013,0,1282,31,0,41.354838709677416
192,7829,1970-01-01,Undergraduate,Single,36640.0,2. Lower-Middle,1,0,2013-09-26,99,15,6,8,7,4,25,1,2,1,2,5,0,0,0,0,0,1,0,36640.0,45,2013,1,65,11,0,5.909090909090909
193,1324,1988-01-01,Graduate,Married,38872.0,2. Lower-Middle,1,0,2013-05-30,93,23,3,21,3,19,22,2,3,0,3,8,0,0,0,0,0,0,0,40815.0,27,2013,1,91,16,0,5.6875
194,326,1973-01-01,Graduate,Married,51148.0,2. Lower-Middle,1,1,2013-02-18,38,235,6,45,8,9,12,4,5,1,6,6,0,0,0,0,0,0,0,50121.0,42,2013,2,315,22,0,14.318181818181818
195,7224,1977-01-01,Graduate,Married,31353.0,1. Lower,1,1,2013-12-29,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,0,42014.0,38,2013,2,31,14,0,2.2142857142857144
196,6999,1980-01-01,Postgraduate,Married,69661.0,4. Upper,0,0,2014-05-13,80,656,16,106,32,16,8,1,7,3,12,3,0,0,0,0,0,0,0,69661.0,35,2014,0,834,26,0,32.07692307692308
197,9938,1954-01-01,Graduate,Married,80067.0,4. Upper,0,0,2013-09-19,82,519,17,813,27,173,51,1,4,6,6,2,0,0,1,0,0,0,0,60965.5,61,2013,0,1600,19,1,84.21052631578948
198,6422,1954-01-01,Graduate,Married,86718.0,4. Upper,0,0,2013-01-17,20,344,189,482,50,33,172,1,5,6,5,2,0,0,0,0,0,0,0,60965.5,61,2013,0,1270,19,0,66.84210526315789
199,3182,1973-01-01,Postgraduate,Single,46854.0,2. Lower-Middle,1,1,2014-03-31,81,96,1,79,7,1,79,6,5,1,3,8,1,0,0,0,0,0,1,47643.0,42,2014,2,263,23,2,11.434782608695652
200,7300,1952-01-01,Graduate,Single,69142.0,4. Upper,0,1,2014-06-29,50,448,4,34,6,4,39,3,8,1,7,5,0,1,0,0,0,0,0,61823.0,63,2014,1,535,24,1,22.291666666666668
201,10424,1968-01-01,Graduate,Single,75922.0,4. Upper,0,0,2013-12-09,60,265,138,553,224,23,92,1,4,4,9,1,0,0,0,0,0,0,0,53910.5,47,2013,0,1295,19,0,68.15789473684211
202,8727,1978-01-01,Graduate,Single,63693.0,3. Upper-Middle,0,1,2013-10-14,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,0,43526.0,37,2013,1,1150,35,0,32.857142857142854
203,2798,1977-01-01,Postgraduate,Married,102160.0,4. Upper,0,0,2012-11-02,54,763,29,138,76,176,58,0,7,9,10,4,0,1,1,1,0,0,1,52496.5,38,2012,0,1240,30,4,41.333333333333336
204,1030,1965-01-01,Postgraduate,Single,40637.0,2. Lower-Middle,1,1,2013-07-17,72,22,0,13,0,0,3,2,1,0,3,7,0,0,0,0,0,0,0,57236.0,50,2013,2,38,13,0,2.923076923076923
205,624,1984-01-01,Postgraduate,Single,18890.0,1. Lower,0,0,2012-11-10,5,6,4,1,7,2,15,1,0,1,2,6,1,0,0,0,0,0,1,30931.0,31,2012,0,35,10,2,3.5
206,5176,1988-01-01,Graduate,Married,29604.0,1. Lower,1,0,2013-12-08,88,7,6,13,7,6,14,1,1,0,3,9,1,0,0,0,0,0,0,40815.0,27,2013,1,53,14,1,3.7857142857142856
207,5552,1963-01-01,Postgraduate,Single,48721.0,2. Lower-Middle,1,1,2013-05-13,50,81,18,113,47,13,21,6,4,2,5,6,0,0,0,0,0,0,0,48721.0,52,2013,2,293,23,0,12.73913043478261
208,868,1966-01-01,Graduate,Married,44794.0,2. Lower-Middle,0,1,2014-06-08,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,0,54942.0,49,2014,1,65,12,0,5.416666666666667
209,380,1954-01-01,Graduate,Single,64497.0,3. Upper-Middle,0,1,2012-09-10,17,1170,48,320,42,32,192,5,11,4,9,8,1,0,0,0,0,0,1,60965.5,61,2012,1,1804,37,2,48.75675675675676
210,2677,1956-01-01,Graduate,Married,46097.0,2. Lower-Middle,0,1,2013-03-31,11,72,24,68,65,4,8,5,3,1,6,4,0,0,0,0,0,0,0,54450.0,59,2013,1,241,19,0,12.68421052631579
211,6521,1954-01-01,Graduate,Married,77972.0,4. Upper,0,0,2014-03-18,18,613,22,319,33,102,12,1,4,6,9,1,0,0,0,0,0,0,0,60965.5,61,2014,0,1101,21,0,52.42857142857143
212,6927,1968-01-01,Postgraduate,Married,44377.0,2. Lower-Middle,1,1,2012-10-05,70,224,0,30,0,0,10,8,5,1,5,8,0,0,0,0,0,0,0,42564.0,47,2012,2,264,27,0,9.777777777777779
213,2877,1974-01-01,Postgraduate,Married,46014.0,2. Lower-Middle,1,1,2013-01-21,21,410,0,59,19,9,44,10,7,1,8,7,0,0,0,0,0,0,0,55930.5,41,2013,2,541,33,0,16.393939393939394
214,0,1985-01-01,Graduate,Married,70951.0,4. Upper,0,0,2013-05-04,66,239,10,554,254,87,54,1,3,4,9,1,0,0,0,0,0,0,0,37740.0,30,2013,0,1198,18,0,66.55555555555556
215,1584,1977-01-01,Graduate,Married,41443.0,2. Lower-Middle,1,0,2014-04-01,79,171,7,171,25,19,89,6,8,1,5,8,0,0,0,0,0,0,0,42014.0,38,2014,1,482,28,0,17.214285714285715
216,7264,1978-01-01,Undergraduate,Single,52195.0,3. Upper-Middle,2,1,2014-05-12,2,12,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,36975.0,37,2014,3,17,12,0,1.4166666666666667
217,6274,1948-01-01,Postgraduate,Married,83790.0,4. Upper,0,0,2013-11-15,81,1076,16,417,42,48,16,1,8,10,6,3,0,1,1,0,0,0,0,81108.5,67,2013,0,1615,28,2,57.67857142857143
218,1377,1954-01-01,Postgraduate,Single,44551.0,2. Lower-Middle,0,1,2013-08-31,24,182,4,33,0,0,66,2,4,1,5,7,0,0,0,0,0,0,0,52884.5,61,2013,1,285,19,0,15.0
219,454,1980-01-01,Graduate,Married,69508.0,4. Upper,1,0,2012-11-14,48,824,32,162,42,32,43,2,11,4,11,6,0,0,0,0,0,0,0,46407.0,35,2012,1,1135,34,0,33.38235294117647
220,1755,1988-01-01,Undergraduate,Married,45204.0,2. Lower-Middle,1,0,2014-04-11,93,30,11,25,29,1,18,1,1,1,4,3,0,0,0,0,0,0,0,23331.0,27,2014,1,114,10,0,11.4
221,2075,1969-01-01,Graduate,Married,72460.0,4. Upper,0,0,2013-11-14,56,377,10,540,80,30,10,1,3,5,7,1,0,0,0,0,0,0,0,53289.0,46,2013,0,1047,17,0,61.588235294117645
222,4785,1970-01-01,Postgraduate,Married,77622.0,4. Upper,0,2,2014-04-14,3,520,7,154,19,0,14,2,6,3,11,3,0,0,0,0,0,0,0,64413.0,45,2014,2,714,25,0,28.56
223,9076,1980-01-01,Postgraduate,Married,30732.0,1. Lower,1,0,2013-01-05,44,155,1,25,0,1,3,4,4,1,4,8,0,0,0,0,0,0,0,43974.0,35,2013,1,185,21,0,8.80952380952381
224,7079,1962-01-01,Graduate,Single,63887.0,3. Upper-Middle,0,1,2012-09-08,38,897,23,207,15,11,92,5,9,6,12,6,0,0,0,0,0,0,0,64601.5,53,2012,1,1245,38,0,32.76315789473684
225,4653,1978-01-01,Graduate,Married,42011.0,2. Lower-Middle,1,0,2013-03-26,46,131,0,16,2,1,39,4,3,1,4,8,0,0,0,0,0,0,0,43526.0,37,2013,1,189,20,0,9.45
226,7375,1976-01-01,Graduate,Married,51369.0,2. Lower-Middle,0,1,2012-10-25,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0,46179.5,39,2012,1,576,24,0,24.0
227,709,1952-01-01,Graduate,Single,51537.0,3. Upper-Middle,0,1,2012-12-09,27,787,20,204,0,0,92,3,2,2,11,8,0,0,0,0,0,0,0,61823.0,63,2012,1,1103,26,0,42.42307692307692
228,460,1972-01-01,Postgraduate,Married,79930.0,4. Upper,0,0,2012-08-08,72,792,86,740,67,51,17,1,3,5,8,2,0,0,0,0,0,0,0,56175.5,43,2012,0,1753,19,0,92.26315789473684
229,3726,1986-01-01,Postgraduate,Married,34320.0,1. Lower,1,0,2014-02-16,66,4,1,9,3,0,0,1,1,0,2,8,0,0,0,0,0,0,0,45921.0,29,2014,1,17,12,0,1.4166666666666667
230,6798,1966-01-01,Graduate,Single,37070.0,2. Lower-Middle,1,1,2013-03-20,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,1,54942.0,49,2013,2,433,30,1,14.433333333333334
231,5341,1962-01-01,Undergraduate,Single,81975.0,4. Upper,0,1,2013-01-05,2,983,76,184,180,138,27,1,6,3,4,7,0,0,1,0,0,0,0,82048.5,53,2013,1,1588,21,1,75.61904761904762
232,1606,1971-01-01,Graduate,Married,38590.0,2. Lower-Middle,1,0,2013-05-15,65,3,1,8,4,3,3,1,1,0,2,8,0,0,0,0,0,0,0,42075.5,44,2013,1,22,12,0,1.8333333333333333
233,9617,1951-01-01,Graduate,Single,15033.0,1. Lower,0,0,2014-04-16,37,0,4,5,6,0,4,1,1,0,3,3,0,0,0,0,0,0,0,55547.0,64,2014,0,19,8,0,2.375
234,3233,1965-01-01,Postgraduate,Married,62745.0,3. Upper-Middle,0,1,2013-03-23,89,562,21,464,28,10,32,3,7,8,11,5,0,0,0,0,0,0,0,57236.0,50,2013,1,1117,34,0,32.85294117647059
235,89,1975-01-01,Undergraduate,Married,22212.0,1. Lower,1,0,2013-12-09,49,5,9,20,6,8,21,2,2,0,4,6,0,0,0,0,0,0,0,37284.0,40,2013,1,69,14,0,4.928571428571429
236,2936,1982-01-01,Postgraduate,Married,23661.0,1. Lower,1,0,2013-12-04,46,18,0,4,0,0,1,1,1,0,3,7,0,0,0,0,0,0,0,27590.0,33,2013,1,23,12,0,1.9166666666666667
237,9449,1958-01-01,Postgraduate,Single,79761.0,4. Upper,0,1,2013-10-04,32,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0,0,68589.5,57,2013,1,605,22,0,27.5
238,7297,1973-01-01,Graduate,Single,7500.0,1. Lower,1,0,2013-12-26,54,5,3,10,12,7,20,4,3,1,3,7,0,0,0,0,0,0,0,50121.0,42,2013,1,57,18,0,3.1666666666666665
239,11004,1976-01-01,Undergraduate,Single,60182.0,3. Upper-Middle,0,1,2014-05-17,23,8,0,5,7,0,2,1,1,0,2,4,0,0,0,0,0,0,0,60182.0,39,2014,1,22,8,0,2.75
240,313,1968-01-01,Graduate,Single,73455.0,4. Upper,0,0,2013-10-28,98,901,61,757,186,163,20,1,6,5,10,3,0,1,0,0,0,0,0,53910.5,47,2013,0,2088,25,1,83.52
241,9940,1958-01-01,Graduate,Married,64961.0,3. Upper-Middle,0,1,2012-12-23,97,382,114,276,75,124,38,2,6,4,4,3,0,0,0,0,0,0,0,65148.0,57,2012,1,1009,19,0,53.10526315789474
242,10735,1971-01-01,Graduate,Single,22804.0,1. Lower,1,0,2013-07-31,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,0,42075.5,44,2013,1,26,14,0,1.8571428571428572
243,9529,1990-01-01,Graduate,Married,73687.0,4. Upper,0,0,2013-11-28,8,559,153,503,218,13,181,1,3,9,9,2,0,0,0,1,0,0,1,28094.0,25,2013,0,1627,24,2,67.79166666666667
244,6439,1958-01-01,Graduate,Married,61074.0,3. Upper-Middle,0,1,2012-08-17,37,789,0,133,0,28,152,7,11,5,8,7,0,0,0,0,0,0,0,65148.0,57,2012,1,1102,38,0,29.0
245,7411,1964-01-01,Postgraduate,Married,31686.0,1. Lower,1,1,2014-06-05,31,11,0,5,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,60100.0,51,2014,2,17,12,0,1.4166666666666667
246,2176,1972-01-01,Graduate,Married,80134.0,4. Upper,1,0,2013-05-20,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,1,44503.0,43,2013,1,1690,22,4,76.81818181818181
247,9265,1953-01-01,Graduate,Married,75027.0,4. Upper,0,1,2013-01-09,74,925,64,179,133,12,77,2,9,4,6,5,0,0,0,0,0,0,0,53653.0,62,2013,1,1390,26,0,53.46153846153846
248,8867,1988-01-01,Postgraduate,Married,67546.0,3. Upper-Middle,0,0,2012-08-31,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,0,67546.0,27,2012,0,2126,23,0,92.43478260869566
249,8932,1969-01-01,Postgraduate,Married,65176.0,3. Upper-Middle,0,1,2012-10-29,57,960,28,183,220,70,70,4,9,6,6,6,0,0,0,0,0,0,0,44121.5,46,2012,1,1531,31,0,49.38709677419355
